country_name,year,total_fertility_rate,growth_rate,midyear_population,midyear_population_male,midyear_population_female,max_age,kids,adults,youth,seniors,infant_mortality,infant_mortality_male,infant_mortality_female,life_expectancy,life_expectancy_male,life_expectancy_female,mortality_rate_under5
Taiwan,2042,1.2579,-0.7,22252723,21313762,23191684,100.0,2251272,11400195,1887955,6713301,3.43,3.72,3.13,82.62,79.57,85.85,3.98
Slovakia,2042,1.6301,-0.499,5074975,4911590,5238360,100.0,642845,2592259,481343,1358528,3.81,4.23,3.37,80.87,77.54,84.44,4.38
Zimbabwe,2042,2.9139999999999997,1.464,22490092,22965054,22015130,100.0,7159006,9854842,4435488,1040756,16.5,17.61,15.35,63.98,64.11,63.86,24.81
Colombia,2042,1.742,0.235,55625627,54893842,56357412,100.0,9903554,29092688,7233590,9395795,6.9,8.21,5.52,80.14,77.03,83.44,7.88
Canada,2042,1.6758,0.28300000000000003,40306561,39702046,40911076,100.0,5864325,19413730,4506337,10522169,3.5,3.74,3.26,83.56,80.81,86.47,3.97
Vietnam,2042,1.706,0.215,110128311,110415562,109841060,100.0,18156413,60219454,13537182,18215262,7.7,7.94,7.44,79.11,76.52,81.87,9.5
Swaziland,2042,2.068,0.47200000000000003,1773595,1830286,1716904,100.0,470443,883415,323044,96693,18.47,20.64,16.24,59.31,60.74,57.83,22.29
Djibouti,2042,2.0062,1.047,1298244,1179890,1416598,100.0,317089,680486,208879,91790,20.02,23.52,16.41,71.2,68.51,73.97,25.21
Belgium,2042,1.7191,0.183,12631042,12404478,12857606,100.0,1987662,6208744,1420106,3014530,2.98,3.24,2.71,83.09,80.35,85.98,3.45
Burkina Faso,2042,3.99,2.381,39575189,39392170,39758208,100.0,15372864,14930346,7882956,1389023,38.91,44.02,33.64,64.96,62.45,67.54,62.15
Brunei,2042,1.7,0.853,599513,565966,633060,100.0,112027,330669,79149,77668,5.37,6.15,4.56,80.96,78.32,83.72,6.05
Uzbekistan,2042,1.7076,0.29100000000000004,34489766,34081302,34898230,100.0,5870035,19229572,4557360,4832799,8.69,10.26,7.03,78.93,75.84,82.21,10.09
Ireland,2042,1.7628,0.574,6094255,6043418,6145092,100.0,1027948,3111738,697983,1256586,3.1,3.34,2.84,82.99,80.4,85.73,3.52
Equatorial Guinea,2042,2.6,1.526,1277088,1281538,1272638,100.0,380531,583300,237049,76208,28.87,29.99,27.72,72.52,70.64,74.46,37.08
Saint Vincent and the Grenadines,2042,1.7,-0.34,96249,96840,95658,100.0,14711,48949,10730,21859,6.47,7.05,5.87,79.89,77.42,82.42,7.9
Virgin Islands British,2042,1.6078,1.318,53945,50290,57600,100.0,8855,29115,6074,9901,6.15,6.88,5.37,81.79,79.71,83.98,6.75
Greece,2042,1.6396,-0.28300000000000003,10310741,9935656,10685826,100.0,1321066,5001954,899754,3087967,3.51,3.8,3.21,82.85,80.1,85.78,4.0
United Kingdom,2042,1.7438,0.174,70406370,70089200,70723540,100.0,11118771,34733962,8248901,16304736,3.39,3.65,3.11,82.92,80.39,85.59,3.87
Bulgaria,2042,1.6429,-0.789,5907310,5765936,6048684,100.0,777462,3046037,547140,1536671,5.9,6.49,5.28,77.87,74.96,80.96,6.79
El Salvador,2042,1.7,-0.19,6302090,6011700,6592480,100.0,1114692,3389805,800167,997426,8.3,9.66,6.87,79.46,76.23,82.85,9.65
Mongolia,2042,1.726,0.365,3597018,3442196,3751840,100.0,665321,1969180,490408,472109,10.27,12.07,8.39,76.22,72.25,80.39,11.94
Burundi,2042,4.558,2.8,24497772,24436676,24558868,100.0,10015129,8798857,4823698,860088,29.13,32.99,25.15,70.13,67.75,72.58,40.09
Saudi Arabia,2042,1.9907,0.812,37872193,40361060,35383326,100.0,7712431,21410592,5253521,3495649,6.64,7.5,5.74,79.85,77.36,82.46,7.55
Benin,2042,2.924,1.78,19393830,19585758,19201902,100.0,6362344,8358969,3749271,923246,25.83,27.93,23.62,70.65,68.63,72.78,35.05
Hungary,2042,1.6396,-0.539,8887877,8517430,9258324,100.0,1168853,4405465,862966,2450593,3.75,4.02,3.47,80.19,76.74,83.84,4.29
Malaysia,2042,2.138,0.7440000000000001,40743927,40840290,40647564,100.0,8907266,20437193,5777282,5622186,6.62,7.51,5.66,79.65,76.74,82.77,7.72
Maldives,2042,1.7,0.47,431176,428134,434218,100.0,72175,245350,58549,55102,9.65,10.91,8.33,80.03,77.39,82.8,11.44
Yemen,2042,2.106,1.227,42188741,42361584,42015898,100.0,10899531,21807343,7217869,2263998,20.43,22.72,18.02,73.46,70.85,76.21,25.21
Botswana,2042,2.026,0.64,2726130,2920534,2531726,100.0,718511,1316352,506598,184669,4.33,4.33,4.34,58.6,61.99,55.1,6.4
Comoros,2042,2.0540000000000003,0.9209999999999999,1098946,1055894,1141998,100.0,281725,562896,171830,82495,27.46,33.29,21.46,72.51,69.77,75.34,34.83
Korea North,2042,1.734,0.006999999999999999,27087450,26289690,27885210,100.0,4665866,13923955,3543677,4953952,10.05,11.27,8.77,76.75,73.09,80.64,11.83
Ethiopia,2042,3.2260000000000004,2.051,195592399,193881436,197303362,100.0,68862491,80039675,38565170,8125063,23.58,27.37,19.68,71.1,68.24,74.04,30.55
Kyrgyzstan,2042,2.122,0.46,6868327,6700286,7036368,100.0,1584226,3459220,1076949,747932,11.55,13.83,9.12,76.91,73.04,81.03,12.95
Philippines,2042,2.408,1.011,144386066,144431796,144340336,100.0,38566626,69724987,24355483,11738970,13.29,15.68,10.77,73.72,69.97,77.66,16.22
Luxembourg,2042,1.6797,0.825,812717,817730,807704,100.0,129463,426118,90665,166471,3.0,3.25,2.74,83.78,81.11,86.59,3.38
Jamaica,2042,1.7159,0.431,3439998,3424542,3455454,100.0,683375,1842099,506577,407947,7.63,7.98,7.25,77.81,75.99,79.72,9.72
Mali,2042,3.202,1.9340000000000002,33315176,32332422,34297930,100.0,12210407,13081213,6823284,1200272,51.37,56.47,46.12,65.69,63.16,68.29,72.77
Kuwait,2042,1.9847,0.703,3676040,4127262,3224818,100.0,744435,2197200,488486,245919,4.47,4.51,4.42,81.39,79.3,83.57,5.16
Slovenia,2042,1.6174,-0.78,1709059,1648370,1769748,100.0,202394,829231,146430,531004,3.27,3.6,2.92,81.51,78.18,85.07,3.77
Japan,2042,1.5551,-0.624,113057724,108684382,117431066,100.0,12342412,49104894,8966942,42643476,1.29,1.48,1.09,90.42,87.17,93.85,1.63
Bangladesh,2042,2.006,0.37,188778468,182864630,194692306,100.0,39558613,97817310,26175118,25227427,12.99,14.37,11.55,78.56,76.02,81.2,15.29
Liberia,2042,2.7439,1.6059999999999999,7276494,7231998,7320990,100.0,2310977,3243757,1381053,340707,30.91,33.69,28.05,68.29,66.01,70.64,42.09
Saint Martin,2042,1.7765,0.155,34281,32472,36090,100.0,7781,18114,3316,5070,4.12,4.6,3.63,82.35,79.27,85.55,4.74
Indonesia,2042,1.788,0.196,298085798,298218822,297952774,100.0,55429060,155689181,39169238,47798319,10.16,11.87,8.36,78.27,75.43,81.25,12.0
Greenland,2042,1.7480000000000002,-0.7170000000000001,52477,52552,52402,100.0,9217,26390,6942,9928,5.6,6.33,4.83,78.05,75.15,81.1,6.6
Togo,2042,3.292,2.037,14193998,14078026,14309970,100.0,4790997,6000368,2651535,751098,18.87,22.48,15.15,73.74,70.81,76.77,25.65
French Polynesia,2042,1.716,0.122,324021,327648,320394,100.0,52433,170886,38681,62021,3.68,4.04,3.31,80.97,78.36,83.7,5.47
Antigua and Barbuda,2042,1.7727,0.527,118680,110534,126826,100.0,22421,59999,15692,20568,6.36,7.18,5.49,80.59,78.08,83.23,7.32
Madagascar,2042,2.476,1.506,40997521,40900412,41094630,100.0,12015223,18949094,7622388,2410816,19.26,21.62,16.83,73.74,71.59,75.96,24.86
Dominica,2042,2.0,-0.7120000000000001,69417,69632,69202,100.0,10940,34779,7745,15953,5.73,7.1,4.3,80.85,77.84,84.0,6.47
Kiribati,2042,2.016,0.555,134376,127764,140988,100.0,30616,71111,20604,12045,14.42,15.31,13.49,73.91,71.07,76.89,17.41
Iraq,2042,2.728,1.7180000000000002,67476932,68092632,66861232,100.0,20301683,30408232,12026456,4740561,15.92,18.03,13.7,79.01,76.47,81.68,18.09
Saint Barthelemy,2042,1.6540000000000001,-0.415,6743,7018,6468,100.0,934,3358,404,2047,4.12,4.6,3.63,82.35,79.27,85.55,4.74
Russia,2042,1.6013,-0.301,133718600,123908928,143528272,100.0,18808987,71026026,13730594,30152993,4.8,5.46,4.1,76.91,72.01,82.1,5.71
Saint Lucia,2042,1.7,-0.275,167810,160942,174678,100.0,21123,79861,15802,51024,6.26,6.43,6.07,81.3,78.45,84.32,6.84
Honduras,2042,2.0580000000000003,0.8590000000000001,12162326,12282576,12042076,100.0,2844464,6271592,1918246,1128024,8.86,9.96,7.7,75.29,73.62,77.05,14.35
Qatar,2042,1.8204,-0.027000000000000003,2546793,3791656,1301930,100.0,344297,1819343,299731,83422,4.12,4.37,3.86,81.87,79.39,84.41,4.9
Grenada,2042,1.7619999999999998,-0.077,115275,116138,114412,100.0,19112,59501,14427,22235,5.55,5.62,5.48,79.22,76.44,82.28,6.73
Uruguay,2042,1.706,0.024,3502894,3405948,3599840,100.0,580747,1804027,426670,691450,5.07,5.6,4.51,80.97,77.86,84.2,5.94
New Zealand,2042,1.7773,0.235,5131154,5064830,5197478,100.0,864665,2483479,624716,1158294,3.45,3.77,3.12,83.19,80.71,85.79,3.95
Iceland,2042,1.8319999999999999,0.317,398864,395678,402050,100.0,68686,195742,48656,85780,2.31,2.44,2.18,84.19,81.67,86.82,2.8
Senegal,2042,2.7939999999999996,1.615,24171595,23465076,24878114,100.0,7688389,10684292,4567152,1231762,25.12,28.67,21.48,70.62,68.02,73.3,37.07
Jersey,2042,1.6912,0.009000000000000001,107560,106506,108614,100.0,16375,53697,13462,24026,3.15,3.32,2.96,83.56,80.88,86.39,3.56
Sint Maarten,2042,1.7841,0.325,52027,51134,52920,100.0,8254,24041,6398,13334,4.85,5.26,4.43,81.52,78.91,84.27,5.42
Guernsey,2042,1.6664,-0.147,67489,66168,68810,100.0,9320,32833,6967,18369,2.98,3.19,2.76,83.93,81.14,86.86,3.36
Laos,2042,2.068,0.802,9504050,9398656,9609444,100.0,2251977,4983530,1512849,755694,22.34,25.21,19.37,72.52,69.98,75.16,27.96
Germany,2042,1.6395,-0.45899999999999996,74308417,71706904,76909930,100.0,9721213,34687905,7294667,22604632,2.99,3.2,2.76,82.93,80.33,85.68,3.45
Malta,2042,1.6638,-0.32799999999999996,407064,404452,409676,100.0,52816,202827,40477,110944,3.05,3.3,2.78,82.76,80.15,85.53,3.53
Bahrain,2042,1.6653,0.537,1778571,2079456,1477686,100.0,297527,1097989,222540,160515,5.46,5.97,4.94,81.76,79.15,84.43,6.24
Tonga,2042,2.136,-1.4040000000000001,91233,91094,91372,100.0,20035,45827,12118,13253,5.96,6.25,5.65,80.44,78.26,82.68,6.76
Montenegro,2042,1.6580000000000001,-0.45399999999999996,603840,596000,611680,100.0,79513,299236,58166,166925,5.15,5.65,4.62,81.78,78.78,84.93,5.8
Puerto Rico,2042,1.6859,-0.732,3179974,3032162,3327786,100.0,444507,1517525,326574,891368,4.8,5.42,4.16,82.22,78.87,85.64,5.31
Dominican Republic,2042,2.046,0.504,13234717,13290400,13179034,100.0,2732151,6643599,1856838,2002129,7.73,8.68,6.74,81.5,78.98,84.12,8.64
Egypt,2042,2.396,1.44,151836839,154899952,148773726,100.0,39164991,73609099,27496404,11566345,8.58,9.22,7.89,78.27,76.23,80.44,9.83
Bolivia,2042,2.062,0.889,15010125,14849590,15170660,100.0,3454597,7826847,2298109,1430572,16.35,18.48,14.12,75.98,72.97,79.14,19.77
Cyprus,2042,1.5377,-0.008,1413518,1438406,1388630,100.0,182567,776136,150091,304724,4.72,5.42,3.97,81.81,78.91,84.85,5.4
France,2042,1.7645,-0.057,70100402,68516770,71684034,100.0,11403912,32634566,8113232,17948692,2.91,3.13,2.67,83.56,80.54,86.72,3.44
Suriname,2042,1.71,0.345,704784,705012,704556,100.0,125693,383570,88967,106554,11.03,12.88,9.1,77.98,75.26,80.83,13.17
Bosnia and Herzegovina,2042,1.6022,-0.785,3444235,3335232,3553238,100.0,397499,1729786,311452,1005498,3.84,3.99,3.68,80.69,77.67,83.92,4.31
Guinea,2042,3.4139999999999997,2.085,22540603,22584734,22496472,100.0,8036372,9035385,4371427,1097419,21.52,22.59,20.41,70.67,68.8,72.6,29.65
Latvia,2042,1.655,-1.43,1408553,1332718,1484388,100.0,173047,668793,136501,430212,3.89,4.24,3.52,79.31,75.29,83.53,4.58
Finland,2042,1.7115,-0.18100000000000002,5560104,5469738,5650470,100.0,832343,2704335,611620,1411806,2.56,2.68,2.43,83.04,80.09,86.12,2.85
Pakistan,2042,2.026,0.841,273842950,277897984,269787916,100.0,61042778,147213362,41325530,24261280,21.71,23.85,19.47,75.03,72.58,77.6,26.72
Hong Kong,2042,1.3495,-0.546,6959334,6245268,7673400,100.0,724189,3285702,638104,2311339,2.65,2.83,2.46,84.16,81.38,87.11,3.13
Rwanda,2042,3.5780000000000003,2.11,23349525,23269976,23429074,100.0,8038370,10009243,4192754,1109158,27.61,30.2,24.94,69.62,67.35,71.95,39.01
Marshall Islands,2042,2.202,0.7090000000000001,98543,99210,97876,100.0,23214,51604,14455,9270,8.94,10.08,7.75,78.52,75.94,81.23,10.37
Cayman Islands,2042,1.7355,1.026,84562,81560,87564,100.0,13664,42717,9376,18805,4.01,4.45,3.57,83.26,80.43,86.14,4.52
Netherlands,2042,1.7234,-0.021,17978913,17607304,18350522,100.0,2836594,8569352,2004907,4568060,3.05,3.26,2.84,83.29,80.78,85.92,3.49
Palau,2042,1.7,0.039,23017,22534,23500,100.0,3854,11368,2960,4835,6.05,6.88,5.16,78.51,75.33,81.89,6.96
Mexico,2042,1.8305,0.301,148476183,144411042,152541324,100.0,29658483,75353900,20882542,22581258,6.38,7.27,5.44,80.19,77.29,83.24,7.3
Montserrat,2042,1.6094,-0.10400000000000001,5795,5802,5788,100.0,836,3237,629,1093,6.13,5.5,6.78,79.25,78.89,79.64,6.91
Papua New Guinea,2042,2.162,0.8859999999999999,9488555,9558132,9418978,100.0,2362434,4731524,1553594,841003,16.37,18.26,14.39,71.48,69.53,73.53,21.92
Namibia,2042,2.364,1.35,3763649,3714096,3813202,100.0,1034877,1837855,649922,240995,15.45,16.85,14.01,73.98,71.57,76.46,20.49
United States,2042,1.8645949858131001,0.48200000000000004,383948648,380077584,387819712,100.0,65164295,190269075,45413262,83102016,4.51,4.79,4.22,83.79,81.85,85.67,5.23
Bermuda,2042,1.7562,-0.321,72168,69482,74854,100.0,11185,33016,8072,19895,2.53,2.64,2.42,83.26,80.16,86.41,2.96
San Marino,2042,1.6527,-0.191,36204,34780,37628,100.0,5106,16889,3583,10626,3.39,3.57,3.19,84.3,81.61,87.22,3.75
Saint Pierre and Miquelon,2042,1.6685,-1.4869999999999999,3967,3684,4250,100.0,445,1613,294,1615,4.27,4.77,3.74,82.84,80.22,85.59,4.81
Libya,2042,2.0,0.6679999999999999,8583973,8748084,8419862,100.0,1657450,4588194,1126778,1211551,5.79,6.25,5.3,80.55,78.25,82.96,6.5
Paraguay,2042,1.8251,0.434,8595684,8548030,8643338,100.0,1589304,4585226,1138305,1282849,8.69,10.27,7.02,80.96,78.14,83.93,10.24
Gibraltar,2042,1.7501,-0.24100000000000002,29077,28896,29258,100.0,4822,14995,3726,5534,4.09,4.47,3.69,82.23,79.33,85.33,4.64
Malaysia,2043,2.1319999999999997,0.72,41043215,41122578,40963852,100.0,8911687,20564504,5785535,5781489,6.48,7.35,5.55,79.79,76.87,82.9,7.55
Indonesia,2043,1.7819999999999998,0.168,298628815,298719838,298537792,100.0,54958039,155490773,38989283,49190720,9.88,11.53,8.14,78.44,75.59,81.42,11.65
Ukraine,2043,1.6669999999999998,-0.569,38770152,36268978,41271326,100.0,5324800,20168554,3851854,9424944,5.08,5.78,4.34,77.83,73.65,82.28,5.88
Botswana,2043,2.0239,0.639,2743861,2943710,2544012,100.0,719927,1327938,505295,190701,4.28,4.28,4.28,58.93,62.31,55.45,6.32
Micronesia Federated States of,2043,2.024,-1.2930000000000001,82104,78496,85712,99.5,18012,44133,11929,8030,8.88,9.87,7.83,78.54,76.04,81.17,10.3
Ethiopia,2043,3.174,2.017,199611627,197846416,201376838,100.0,69512661,82411772,39217834,8469360,22.87,26.56,19.07,71.39,68.52,74.34,29.54
Aruba,2043,1.7921,0.599,144963,136394,153532,100.0,22728,74512,16154,31569,5.69,6.99,4.36,80.84,77.77,83.99,6.45
Greenland,2043,1.746,-0.7290000000000001,52099,52100,52098,100.0,9082,26403,6848,9766,5.51,6.23,4.76,78.22,75.32,81.28,6.49
Comoros,2043,2.046,0.885,1108914,1065144,1152684,100.0,281582,570578,171130,85624,26.57,32.23,20.73,72.78,70.02,75.62,33.63
Guinea-Bissau,2043,2.702,1.238,2667301,2627504,2707098,100.0,826204,1200081,506200,134816,46.09,52.78,39.2,60.7,58.28,63.2,66.15
Bosnia and Herzegovina,2043,1.6145,-0.804,3416971,3307360,3526582,100.0,394228,1706453,306972,1009318,3.8,3.95,3.64,80.8,77.79,84.03,4.27
Greece,2043,1.6480000000000001,-0.297,10280895,9900770,10661020,100.0,1322240,4945408,896296,3116951,3.49,3.77,3.18,82.92,80.16,85.85,3.98
Central African Republic,2043,3.112,1.662,9249134,9212494,9285774,100.0,3105554,3946900,1770817,425863,44.45,49.44,39.3,63.07,61.11,65.08,60.5
Singapore,2043,1.1219,0.75,8231712,7953360,8510064,100.0,1020074,4628028,915509,1668101,1.52,1.73,1.28,90.53,87.7,93.57,1.84
Saudi Arabia,2043,1.9903,0.797,38178098,40663694,35692502,100.0,7696578,21539966,5276719,3664835,6.5,7.33,5.63,79.98,77.48,82.6,7.38
Sint Maarten,2043,1.7736,0.299,52189,51296,53082,100.0,8222,24316,6387,13264,4.78,5.17,4.37,81.62,78.99,84.37,5.34
Montenegro,2043,1.6632,-0.478,601032,592732,609332,100.0,79350,294525,57271,169886,5.07,5.57,4.55,81.87,78.87,85.02,5.71
Hong Kong,2043,1.3558,-0.5660000000000001,6920734,6202946,7638522,100.0,719584,3256808,625945,2318397,2.65,2.83,2.46,84.19,81.41,87.14,3.12
Cambodia,2043,2.048,0.754,21302499,20895118,21709880,100.0,4717361,11463218,3223953,1897967,21.92,25.73,17.93,72.97,70.1,75.97,29.09
Mauritania,2043,2.57,1.41,5959859,5739198,6180520,100.0,1753206,2757706,1068494,380453,24.35,27.59,21.02,71.91,69.11,74.79,32.68
Czechia,2043,1.6478,-0.196,10373714,10276056,10471372,100.0,1372487,5207324,978774,2815129,2.61,2.74,2.48,81.88,78.9,85.03,3.03
Tajikistan,2043,2.086,0.851,11505147,11389352,11620942,100.0,2663290,6024608,1774887,1042362,13.6,15.71,11.39,75.21,71.95,78.63,16.89
El Salvador,2043,1.7,-0.20600000000000002,6289652,5999442,6579862,100.0,1091818,3376695,795683,1025456,8.1,9.43,6.7,79.6,76.38,82.98,9.42
Samoa,2043,2.0381,0.5589999999999999,235555,235844,235266,100.0,51632,120440,34093,29390,8.42,9.98,6.78,79.06,76.04,82.22,9.91
Virgin Islands British,2043,1.6206,1.2990000000000002,54655,50922,58388,100.0,8982,29382,6146,10145,6.02,6.73,5.27,81.88,79.78,84.09,6.61
Philippines,2043,2.392,0.987,145835811,145852564,145819058,100.0,38624802,70584721,24481133,12145155,13.08,15.46,10.59,73.85,70.09,77.8,15.95
Lebanon,2043,1.7,-0.028999999999999998,5681312,5651624,5711000,100.0,889507,2987775,649518,1154512,4.46,4.72,4.18,81.3,79.27,83.44,4.94
Honduras,2043,2.052,0.8390000000000001,12266008,12387062,12144954,100.0,2836352,6341653,1916740,1171263,8.65,9.71,7.53,75.49,73.8,77.26,14.02
Sri Lanka,2043,1.7873,0.145,25073323,24386774,25759872,100.0,4520999,12799514,3077632,4675178,5.08,5.7,4.44,80.83,77.52,84.27,5.86
Mauritius,2043,1.7,-0.068,1454846,1415726,1493966,100.0,232089,751446,169053,302258,5.54,6.42,4.62,80.16,76.86,83.63,6.23
Saint Barthelemy,2043,1.6548,-0.402,6716,6986,6446,100.0,929,3347,401,2039,4.08,4.54,3.6,82.43,79.35,85.63,4.69
Algeria,2043,1.926,0.6990000000000001,53170494,53618948,52722040,100.0,10522375,27456599,7776661,7414859,8.62,9.36,7.84,80.85,78.78,83.04,9.71
India,2043,2.072,0.561,1599824663,1646412130,1553237196,100.0,333517278,836323499,227408830,202575056,16.1,15.99,16.22,75.74,73.76,77.83,19.94
Kazakhstan,2043,1.746,0.436,21696703,20291140,23102266,100.0,4123414,11472211,2885951,3215127,9.26,10.79,7.82,77.26,72.64,81.59,10.37
Paraguay,2043,1.8219999999999998,0.41,8632016,8579992,8684040,100.0,1572269,4602515,1140364,1316868,8.46,10.0,6.85,81.07,78.25,84.04,9.95
Georgia,2043,1.7128,-0.201,4801002,4616610,4985394,100.0,714640,2464642,525903,1095817,7.47,8.69,6.2,80.49,76.81,84.36,8.25
Lithuania,2043,1.6773,-1.494,2007752,1882060,2133444,100.0,253816,942862,196715,614359,3.37,3.7,3.04,78.96,74.55,83.62,3.89
Cook Islands,2043,2.004,-1.01,5745,5736,5754,100.0,912,2608,637,1588,6.55,7.7,5.34,80.29,77.35,83.37,7.51
Iran,2043,1.75,0.295,98643468,99137674,98149262,100.0,16186508,55510499,12373947,14572514,17.68,18.24,17.08,77.25,75.02,79.59,23.18
Guinea,2043,3.366,2.0580000000000003,23012444,23057206,22967682,100.0,8133676,9288022,4453605,1137141,20.79,21.82,19.72,71.01,69.12,72.95,28.53
Costa Rica,2043,1.7406,0.344,5959194,5915480,6002908,100.0,1013966,3128496,746664,1070068,4.77,5.21,4.31,81.85,79.03,84.8,5.38
Slovakia,2043,1.6388,-0.515,5049318,4886638,5211998,100.0,642204,2553975,472942,1380197,3.78,4.19,3.34,80.98,77.65,84.54,4.34
South Africa,2043,1.896,0.496,66525583,66013736,67037430,100.0,14429099,35217566,10283114,6595804,13.21,14.79,11.61,69.95,68.56,71.36,15.74
Serbia,2043,1.6416,-0.6759999999999999,6163602,5993618,6333586,100.0,799158,3123981,592591,1647872,4.07,4.57,3.54,80.08,77.12,83.23,4.6
Qatar,2043,1.8154,-0.001,2546439,3786090,1306788,100.0,344146,1815594,300257,86442,4.03,4.2,3.86,81.97,79.48,84.51,4.81
Liberia,2043,2.7059,1.575,7393130,7347138,7439122,100.0,2320616,3320935,1395796,355783,29.94,32.67,27.13,68.61,66.31,70.97,40.65
Belize,2043,2.1499,0.9670000000000001,510962,517012,504912,100.0,124923,256900,83822,45317,10.12,11.16,9.03,74.45,72.77,76.22,13.57
Gabon,2043,3.5399,1.7469999999999999,2863656,2890870,2836442,100.0,1084588,1070415,588846,119807,23.81,26.72,20.81,59.08,58.78,59.38,34.69
American Samoa,2043,2.14,-0.268,49683,48062,51304,100.0,7745,25487,6084,10367,4.96,5.95,3.92,80.02,77.0,83.22,5.86
Belarus,2043,1.6313,-0.469,8649246,8063240,9235252,100.0,1156419,4520640,843779,2128408,3.15,3.47,2.81,78.36,73.72,83.27,4.05
Papua New Guinea,2043,2.148,0.861,9571696,9638658,9504734,100.0,2358225,4780163,1556814,876494,15.84,17.68,13.9,71.7,69.76,73.75,21.17
Ecuador,2043,1.7719999999999998,0.505,20497051,20205154,20788948,100.0,3901832,10797325,2782784,3015110,8.05,9.63,6.39,80.83,77.83,83.99,9.25
Saint Helena,2043,1.6758,-0.474,7587,7382,7792,100.0,1038,3552,725,2272,6.37,7.38,5.32,82.36,79.41,85.46,7.18
Anguilla,2043,1.7094,1.064,25194,22958,27430,100.0,4689,12443,3037,5025,2.95,3.21,2.69,83.39,80.62,86.24,3.46
Brunei,2043,1.7,0.8340000000000001,604592,570026,639158,100.0,112056,332706,79432,80398,5.28,6.03,4.49,81.06,78.42,83.84,5.95
Mozambique,2043,3.784,2.349,50183553,49848518,50518588,100.0,19400785,19109563,10142957,1530248,27.5,28.9,26.06,66.13,64.88,67.4,35.05
Nigeria,2043,3.596,2.012,341586488,347068814,336104162,100.0,124052511,136928501,66371274,14234202,36.35,39.48,33.02,64.89,63.11,66.78,57.54
Norway,2043,1.7351,0.354,6223315,6257174,6189456,100.0,995300,3113907,718556,1395552,2.54,2.75,2.32,83.58,81.13,86.16,2.93
Venezuela,2043,1.91,0.444,38793826,38690692,38896960,100.0,7610499,20084326,5268979,5830022,6.68,7.43,5.88,80.25,77.2,83.45,7.62
Andorra,2043,1.6368,-0.715,79549,79120,79978,100.0,9489,34100,5914,30046,3.05,3.15,2.94,84.08,81.57,86.76,3.51
Japan,2043,1.5607,-0.636,112347481,107995700,116699262,100.0,12271963,48433016,8861165,42781337,1.27,1.46,1.07,90.57,87.33,94.0,1.61
Togo,2043,3.258,2.016,14484522,14365848,14603196,100.0,4854525,6155101,2690907,783989,18.26,21.78,14.65,74.07,71.11,77.11,24.69
French Polynesia,2043,1.714,0.09699999999999999,324378,327782,320974,100.0,52041,170888,38314,63135,3.66,4.01,3.29,81.08,78.46,83.82,5.38
Zambia,2043,4.2780000000000005,2.5580000000000003,32791505,32741212,32841798,100.0,13565078,11597120,6688388,940919,30.32,34.04,26.48,62.12,60.16,64.14,45.31
